Date,return,prev_day_return,prev_2day_return,prev_week_return,volume_1d,volume_5d,volatility_5d,volatility_21d,ma_5d,ma_21d,rsi_5d,rsi_21d,Target
2023-04-13,0.0163840296893083,0.017054784631806763,-0.0018171502163022435,0.037735867282573166,4108499,3447206.8,0.0802633136965094,0.04390529088524799,80.20885620117187,79.60696483793713,60.130604299451555,56.08937597676409,positive
2023-04-14,-0.013377244628297702,-0.003579955821861436,0.017054784631806763,0.04145318782476659,3341146,3536763.4,0.07251957651900191,0.04406735997819391,80.8589874267578,79.71690078008743,55.542320649585626,55.3751447365624,negative
2023-04-17,-0.012196280580033747,0.009549240962440697,-0.003579955821861436,0.03912042036249597,2911184,3430056.4,0.07144403412823068,0.04344552754916432,81.47978210449219,79.81139482770648,73.53678214576544,57.753015457412396,negative
2023-04-18,-0.016107981859284526,-0.004776327125107449,0.009549240962440697,0.01635425744621455,2286872,3181312.4,0.06800075050063552,0.04256582283788797,81.74385070800781,79.93089076450893,69.55187620803021,56.86218527192259,negative
2023-04-19,-0.017879009734436457,-0.0017879102714324357,-0.004776327125107449,0.0163840296893083,2293928,2988325.8,0.0679731591184665,0.04171920554597551,82.00791931152344,79.99596986316499,68.12120561069904,56.53702180502488,negative
2023-04-20,-0.02978878582236888,-0.012726130413379222,-0.0017879102714324357,-0.013377244628297702,4419579,3050541.8,0.056847381475441196,0.04296802302390249,81.78863525390625,80.01214781261626,56.50435687745099,54.20096098032338,negative
2023-04-21,0.005729038904969785,-0.002387264651161014,-0.012726130413379222,-0.012196280580033747,7644593,3911231.2,0.0567313000993303,0.03752553175659958,81.58942565917968,80.12024579729352,54.021975040816265,53.76262168278092,neutral
2023-04-24,0.016653998630774103,0.005551427449794311,-0.002387264651161014,-0.016107981859284526,4229056,4174805.6,0.04661686487767384,0.03725379482676914,81.32381134033203,80.26952398390998,60.42187357851168,54.92405265507415,positive
2023-04-25,0.0075194518120147436,-0.0065677522349515405,0.005551427449794311,-0.017879009734436457,6065394,4930510.0,0.04770223226647526,0.03780502800329673,81.03040161132813,80.38828495570591,55.392461034155716,53.79309345082302,neutral
2023-04-26,-0.013317964824417938,-0.013892816484382564,-0.0065677522349515405,-0.02978878582236888,3795386,5230801.6,0.05661070259848337,0.03951723781733929,80.54241638183593,80.44086347307477,43.2740533065972,51.350193467277784,negative
2023-04-27,-0.0008745217324266363,0.023416329852431472,-0.013892816484382564,0.005729038904969785,2862148,4919315.4,0.10124258514660017,0.043082585335015286,80.63507232666015,80.57286144438244,67.74556548984282,56.040062968596395,neutral
2023-04-28,-0.0331340409646147,0.008449529886960239,0.023416329852431472,0.016653998630774103,4764505,4343297.8,0.10221365376949275,0.04228629048018246,80.90377502441406,80.68426876976376,81.33369894608558,57.89989274246131,negative
2023-05-01,-0.027019371431728945,-0.0034833637427658104,0.008449529886960239,0.0075194518120147436,2738003,4045087.2,0.10382020472213777,0.042250207374010536,81.02577056884766,80.79714638846261,79.99946831218702,57.33931800151374,negative
2023-05-02,-0.03316011525965723,-0.027113818724802785,-0.0034833637427658104,-0.013317964824417938,3602352,3552478.8,0.1387612071387419,0.04398885601853277,80.81111907958984,80.71883029029483,64.05714488359666,52.68523498663906,negative
2023-05-03,-0.02116905779870004,-0.0014566230773578326,-0.027113818724802785,-0.0008745217324266363,2459096,3285220.8,0.1313430502448748,0.04386380998280547,80.7972198486328,80.65485345749627,62.81791365370387,52.426891752104055,negative
2023-05-04,-0.01876875563930369,-0.009627486458464452,-0.0014566230773578326,-0.0331340409646147,3543987,3421588.6,0.09341900302155054,0.041118009870412746,80.25827178955078,80.63977850051154,54.54300629749566,50.73617078773942,negative
2023-05-05,-0.010408591400643319,0.014827182919656456,-0.009627486458464452,-0.027019371431728945,2324785,2933644.6,0.10753265278091177,0.04264626238383002,79.81506958007813,80.67875271751767,74.87632066467944,53.4980412141585,negative
2023-05-08,-0.02980152869683883,-0.0097726496790429,0.014827182919656456,-0.03316011525965723,2504424,2886928.8,0.10799464689828693,0.04297710435485801,79.27303466796874,80.70743161156064,68.61570137315348,51.827563428367725,negative
2023-05-09,-0.018077043393632253,-0.015047773160520861,-0.0097726496790429,-0.02116905779870004,3733194,2913097.2,0.08307577753668526,0.043504233366565635,78.93638763427734,80.63536653064546,54.910098243718195,49.17637484851961,negative
2023-05-10,-0.02767877745719083,0.00099201817471406,-0.015047773160520861,-0.01876875563930369,3281944,3077666.8,0.08445270663980997,0.04104416173692312,78.63834686279297,80.50079563685826,56.184645420445264,49.34431416620123,negative
2023-05-11,-0.0071358440729738515,-0.0011894379166484947,0.00099201817471406,-0.010408591400643319,3317704,3032410.2,0.0812097424611052,0.041045172620111335,78.47465362548829,80.3687980288551,55.185885125559885,49.14580244962826,neutral
2023-05-12,0.0037170813969449323,-0.005060297664568503,-0.0011894379166484947,-0.02980152869683883,2937496,3154952.4,0.04614634108141095,0.03832956569146013,77.9990234375,80.15260205950055,51.42157151154208,48.32628972029213,neutral
2023-05-15,0.002645896820075544,0.002193877128690458,-0.005060297664568503,-0.018077043393632253,2878772,3229822.0,0.04939599228111816,0.03849380846847925,77.71333465576171,79.95846666608539,52.95659131551944,48.64835264698739,neutral
2023-05-16,0.027525820666975953,-0.02467912894438784,0.002193877128690458,-0.02767877745719083,4476748,3378532.8,0.07840974566342918,0.04076031134389832,77.28248291015625,79.6360095796131,35.624634178454585,44.69072216338433,positive
2023-05-17,0.04306404748109771,0.022140700185087958,-0.02467912894438784,-0.0071358440729738515,4279288,3578001.6,0.11892155070142715,0.045283056871892734,77.17129516601562,79.41209193638393,48.005032615545325,47.75795184537124,positive
2023-05-18,-0.01712609868860615,0.009728487284042409,0.022140700185087958,0.0037170813969449323,3485503,3611561.4,0.12401407029623022,0.04625246191222478,77.22914428710938,79.23099445161365,54.854397282948256,49.202360943878155,negative
2023-05-19,-0.02599373741857236,-0.006122114867652795,0.009728487284042409,0.002645896820075544,3229080,3669878.2,0.12469721323343533,0.04561367647738121,77.27011413574219,79.07676369803292,51.323951121605646,48.2552912547867,negative
2023-05-22,-0.021104731195350612,0.027062584437893555,-0.006122114867652795,0.027525820666975953,5008011,4095726.0,0.1508292086709091,0.05057310894244317,77.6972671508789,79.0317622593471,70.77758181529563,52.338190225853104,negative
2023-05-23,-0.055550101004881336,-0.009930344430951643,0.027062584437893555,0.04306404748109771,4324975,4065371.4,0.11695551007176606,0.05082252597917047,78.34905395507812,78.92773401169549,67.00723562706105,50.845429321362246,negative
2023-05-24,-0.07338623640058617,-0.03684206151465197,-0.009930344430951643,-0.01712609868860615,4942590,4198031.8,0.16906880967601215,0.057461159250906384,78.0841064453125,78.71059308733258,46.85951358638801,44.797064821087396,negative
